Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	4/74	6.473348e-03	5.826013e-02	0	0	5.752187e+00	2.899138e+01	CHEK2;FOXM1;GTSE1;AURKA
GO_Biological_Process_2021	phosphorylation (GO:0016310)	10/400	7.170791e-03	6.306618e-02	0	0	2.619433e+00	1.293408e+01	MELK;CCNE1;CHEK2;CHEK1;PLK1;STK38;BIRC5;AURKB;SRPK1;AURKA
GO_Biological_Process_2021	negative regulation of DNA-dependent DNA replication (GO:2000104)	2/13	7.218101e-03	6.306618e-02	0	0	1.817172e+01	8.960771e+01	BLM;DONSON
GO_Biological_Process_2021	cellular biogenic amine metabolic process (GO:0006576)	2/13	7.218101e-03	6.306618e-02	0	0	1.817172e+01	8.960771e+01	AMD1;ODC1
GO_Biological_Process_2021	polyamine metabolic process (GO:0006595)	2/13	7.218101e-03	6.306618e-02	0	0	1.817172e+01	8.960771e+01	AMD1;ODC1
GO_Biological_Process_2021	positive regulation of double-strand break repair (GO:2000781)	3/40	7.415022e-03	6.431726e-02	0	0	8.134038e+00	3.989133e+01	RAD51AP1;FANCB;FOXM1
GO_Biological_Process_2021	regulation of G0 to G1 transition (GO:0070316)	3/41	7.942344e-03	6.839558e-02	0	0	7.919583e+00	3.829552e+01	RAD51;CHEK1;EZH2
GO_Biological_Process_2021	nuclear membrane disassembly (GO:0051081)	2/14	8.366027e-03	7.102223e-02	0	0	1.665657e+01	7.967795e+01	CCNB2;PLK1
GO_Biological_Process_2021	protein localization to kinetochore (GO:0034501)	2/14	8.366027e-03	7.102223e-02	0	0	1.665657e+01	7.967795e+01	TTK;AURKB
GO_Biological_Process_2021	DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	3/43	9.061883e-03	7.638784e-02	0	0	7.522843e+00	3.538503e+01	BLM;RAD51;DONSON
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	12/547	9.181915e-03	7.685841e-02	0	0	2.298469e+00	1.078101e+01	SUV39H2;YEATS2;DEPDC1;HMGA1;BIRC5;IGF2BP3;ENO1;YBX1;FOXM1;RCOR2;GTPBP4;EZH2
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	9/354	9.496513e-03	7.861488e-02	0	0	2.657182e+00	1.237405e+01	CDC20;PTTG1;UBE2C;UBXN2A;PLK1;RNF8;KIF14;AURKB;AURKA
GO_Biological_Process_2021	positive regulation of double-strand break repair via homologous recombination (GO:1905168)	2/15	9.590008e-03	7.861488e-02	0	0	1.537451e+01	7.144588e+01	RAD51AP1;FANCB
GO_Biological_Process_2021	RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	2/15	9.590008e-03	7.861488e-02	0	0	1.537451e+01	7.144588e+01	RNASEH1;POP1
GO_Biological_Process_2021	positive regulation of cell division (GO:0051781)	3/44	9.654459e-03	7.861488e-02	0	0	7.338987e+00	3.405536e+01	KIF14;KIF23;AURKB
GO_Biological_Process_2021	cellular response to radiation (GO:0071478)	3/45	1.026913e-02	8.305502e-02	0	0	7.163887e+00	3.280067e+01	RAD51AP1;BLM;RAD51
GO_Biological_Process_2021	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	4/85	1.046762e-02	8.409222e-02	0	0	4.968254e+00	2.265260e+01	KIF4A;KIF23;KIF2C;KIF15
GO_Biological_Process_2021	regulation of chromatin silencing (GO:0031935)	2/16	1.088843e-02	8.588499e-02	0	0	1.427561e+01	6.452656e+01	CDC45;HMGA1
GO_Biological_Process_2021	mitotic sister chromatid cohesion (GO:0007064)	2/16	1.088843e-02	8.588499e-02	0	0	1.427561e+01	6.452656e+01	CDCA5;DSCC1
GO_Biological_Process_2021	regulation of telomerase activity (GO:0051972)	3/46	1.090603e-02	8.588499e-02	0	0	6.996931e+00	3.161521e+01	PIF1;DKC1;AURKB
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	10/430	1.154717e-02	8.931405e-02	0	0	2.428571e+00	1.083462e+01	FOXC1;CEBPB;CHEK2;HMGA1;MYBL2;YBX1;VGLL1;POU5F1;EZH2;ZNF695
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	3/47	1.156531e-02	8.931405e-02	0	0	6.837563e+00	3.049379e+01	CDT1;FOXC1;HJURP
GO_Biological_Process_2021	regulation of protein localization to nucleus (GO:1900180)	3/47	1.156531e-02	8.931405e-02	0	0	6.837563e+00	3.049379e+01	PLK1;GTSE1;BYSL
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	3/48	1.224710e-02	9.229458e-02	0	0	6.685279e+00	2.943172e+01	RAD51AP1;BLM;RAD51
GO_Biological_Process_2021	negative regulation of cell aging (GO:0090344)	2/17	1.225968e-02	9.229458e-02	0	0	1.332323e+01	5.864140e+01	YBX1;FOXM1
GO_Biological_Process_2021	DNA replication checkpoint signaling (GO:0000076)	2/17	1.225968e-02	9.229458e-02	0	0	1.332323e+01	5.864140e+01	CDT1;CDC45
GO_Biological_Process_2021	midbody abscission (GO:0061952)	2/17	1.225968e-02	9.229458e-02	0	0	1.332323e+01	5.864140e+01	KIF20A;CEP55
GO_Biological_Process_2021	positive regulation of binding (GO:0051099)	4/90	1.271291e-02	9.510849e-02	0	0	4.678215e+00	2.042105e+01	CDT1;FOXC1;RIPK2;STMN1
GO_Biological_Process_2021	cellular response to alkaloid (GO:0071312)	2/18	1.370220e-02	9.880445e-02	0	0	1.248990e+01	5.358415e+01	BLM;RAD51
GO_Biological_Process_2021	DNA strand elongation (GO:0022616)	2/18	1.370220e-02	9.880445e-02	0	0	1.248990e+01	5.358415e+01	RFC4;MCM7
GO_Biological_Process_2021	DNA strand elongation involved in DNA replication (GO:0006271)	2/18	1.370220e-02	9.880445e-02	0	0	1.248990e+01	5.358415e+01	RFC4;MCM7
GO_Biological_Process_2021	regulation of spindle organization (GO:0090224)	2/18	1.370220e-02	9.880445e-02	0	0	1.248990e+01	5.358415e+01	GPSM2;TPX2
GO_Biological_Process_2021	positive regulation of cell cycle phase transition (GO:1901989)	2/18	1.370220e-02	9.880445e-02	0	0	1.248990e+01	5.358415e+01	FAM83D;EZH2
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	2/18	1.370220e-02	9.880445e-02	0	0	1.248990e+01	5.358415e+01	SLC7A5;CEBPB
GO_Biological_Process_2021	mitotic nuclear membrane organization (GO:0101024)	3/51	1.442857e-02	1.028036e-01	0	0	6.266497e+00	2.656083e+01	NUP93;CCNB2;LBR
GO_Biological_Process_2021	mitotic nuclear membrane reassembly (GO:0007084)	3/51	1.442857e-02	1.028036e-01	0	0	6.266497e+00	2.656083e+01	NUP93;CCNB2;LBR
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	17/948	1.459136e-02	1.033483e-01	0	0	1.882769e+00	7.959078e+00	SUV39H2;FOXC1;CEBPB;BCL11A;CBX2;PLK1;HMGA1;ENO1;FOXM1;POU4F1;POU5F1;AURKB;YEATS2;DEPDC1;BIRC5;RCOR2;EZH2
GO_Biological_Process_2021	signal transduction in response to DNA damage (GO:0042770)	3/52	1.520142e-02	1.052699e-01	0	0	6.138299e+00	2.569717e+01	CHEK2;CHEK1;DONSON
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	2/19	1.521445e-02	1.052699e-01	0	0	1.175460e+01	4.919901e+01	CEBPB;PRKX
GO_Biological_Process_2021	nuclear membrane organization (GO:0071763)	2/19	1.521445e-02	1.052699e-01	0	0	1.175460e+01	4.919901e+01	UBXN2A;PLK1
GO_Biological_Process_2021	folic acid metabolic process (GO:0046655)	2/19	1.521445e-02	1.052699e-01	0	0	1.175460e+01	4.919901e+01	PM20D2;MTHFD1L
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	8/321	1.574258e-02	1.082981e-01	0	0	2.594116e+00	1.076918e+01	CDC20;PTTG1;UBE2C;UBXN2A;PLK1;KIF14;AURKB;AURKA
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	5/148	1.666153e-02	1.129409e-01	0	0	3.524655e+00	1.443224e+01	RFC4;DKC1;DSCC1;PLK1;AURKB
GO_Biological_Process_2021	granulocyte differentiation (GO:0030851)	2/20	1.679489e-02	1.129409e-01	0	0	1.110101e+01	4.536628e+01	DEK;LBR
GO_Biological_Process_2021	mitotic cytokinetic process (GO:1902410)	2/20	1.679489e-02	1.129409e-01	0	0	1.110101e+01	4.536628e+01	KIF20A;CEP55
GO_Biological_Process_2021	natural killer cell mediated immunity (GO:0002228)	2/20	1.679489e-02	1.129409e-01	0	0	1.110101e+01	4.536628e+01	TUBB;ULBP3
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	4/98	1.690555e-02	1.130499e-01	0	0	4.278333e+00	1.745608e+01	KIF4A;KIF23;KIF2C;KIF15
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	4/100	1.807332e-02	1.201876e-01	0	0	4.188776e+00	1.681089e+01	KIF4A;KIF23;KIF2C;KIF15
GO_Biological_Process_2021	positive regulation of transcription regulatory region DNA binding (GO:2000679)	2/21	1.844202e-02	1.218254e-01	0	0	1.051621e+01	4.199254e+01	FOXC1;POU4F1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	3/56	1.852316e-02	1.218254e-01	0	0	5.673882e+00	2.263160e+01	CHEK2;GTSE1;AURKA
GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	3/57	1.941144e-02	1.262799e-01	0	0	5.568528e+00	2.195054e+01	CHEK1;HMGA1;DEK
GO_Biological_Process_2021	protein K48-linked ubiquitination (GO:0070936)	3/57	1.941144e-02	1.262799e-01	0	0	5.568528e+00	2.195054e+01	UBE2C;UBE2E3;RNF8
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	4/103	1.991707e-02	1.288688e-01	0	0	4.061224e+00	1.590448e+01	KIF4A;KIF23;KIF2C;KIF15
GO_Biological_Process_2021	natural killer cell mediated cytotoxicity (GO:0042267)	2/22	2.015438e-02	1.297032e-01	0	0	9.989899e+00	3.900390e+01	TUBB;ULBP3
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	13/684	2.039201e-02	1.300434e-01	0	0	1.981853e+00	7.714586e+00	SUV39H2;FOXC1;CEBPB;BCL11A;CBX2;PLK1;ENO1;FOXM1;POU4F1;POU5F1;AURKB;YEATS2;EZH2
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	5/156	2.042452e-02	1.300434e-01	0	0	3.336560e+00	1.298262e+01	STK38;PLK1;PRKX;TTK;AURKA
GO_Biological_Process_2021	regulation of interleukin-4 production (GO:0032673)	2/23	2.193049e-02	1.376723e-01	0	0	9.513709e+00	3.634120e+01	SLC7A5;CEBPB
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	2/23	2.193049e-02	1.376723e-01	0	0	9.513709e+00	3.634120e+01	TUBA1C;TUBB
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	5/159	2.196776e-02	1.376723e-01	0	0	3.271062e+00	1.248950e+01	MELK;CHEK2;PRKX;AURKB;AURKA
GO_Biological_Process_2021	ribonucleoprotein complex biogenesis (GO:0022613)	3/60	2.221560e-02	1.385004e-01	0	0	5.274646e+00	2.008037e+01	PAK1IP1;RIOK1;BYSL
GO_Biological_Process_2021	regulation of spindle assembly (GO:0090169)	2/25	2.566829e-02	1.583760e-01	0	0	8.685551e+00	3.181082e+01	GPSM2;PLK1
GO_Biological_Process_2021	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	2/25	2.566829e-02	1.583760e-01	0	0	8.685551e+00	3.181082e+01	RIPK2;PLK1
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	3/64	2.627977e-02	1.613173e-01	0	0	4.927769e+00	1.793193e+01	CDT1;MCM7;MCM6
GO_Biological_Process_2021	mitotic G1 DNA damage checkpoint signaling (GO:0031571)	3/65	2.735381e-02	1.654975e-01	0	0	4.848043e+00	1.744762e+01	CHEK2;GTSE1;AURKA
GO_Biological_Process_2021	DNA geometric change (GO:0032392)	2/26	2.762718e-02	1.654975e-01	0	0	8.323232e+00	2.987171e+01	PIF1;BLM
GO_Biological_Process_2021	histone methylation (GO:0016571)	2/26	2.762718e-02	1.654975e-01	0	0	8.323232e+00	2.987171e+01	SUV39H2;EZH2
GO_Biological_Process_2021	histone modification (GO:0016570)	4/114	2.764671e-02	1.654975e-01	0	0	3.653061e+00	1.310809e+01	CCNA2;RCOR2;AURKB;EZH2
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	5/169	2.765205e-02	1.654975e-01	0	0	3.070044e+00	1.101549e+01	STK38;PLK1;PRKX;TTK;AURKA
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	3/66	2.845101e-02	1.694321e-01	0	0	4.770848e+00	1.698218e+01	CHEK1;AURKB;AURKA
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	3/68	3.071466e-02	1.809783e-01	0	0	4.623585e+00	1.610401e+01	CDC123;CEBPB;NCK2
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	3/68	3.071466e-02	1.809783e-01	0	0	4.623585e+00	1.610401e+01	DKC1;PLK1;GTSE1
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	4/118	3.084342e-02	1.809783e-01	0	0	3.524168e+00	1.225999e+01	RIPK2;PLK1;AURKB;AURKA
GO_Biological_Process_2021	RNA phosphodiester bond hydrolysis (GO:0090501)	2/28	3.171810e-02	1.852027e-01	0	0	7.682207e+00	2.651028e+01	RNASEH1;POP1
GO_Biological_Process_2021	telomere maintenance via telomerase (GO:0007004)	2/29	3.384745e-02	1.957266e-01	0	0	7.397306e+00	2.504648e+01	PIF1;DKC1
GO_Biological_Process_2021	protein K11-linked ubiquitination (GO:0070979)	2/29	3.384745e-02	1.957266e-01	0	0	7.397306e+00	2.504648e+01	UBE2C;UBE2E3
GO_Biological_Process_2021	negative regulation of neuron apoptotic process (GO:0043524)	3/71	3.428252e-02	1.972893e-01	0	0	4.418931e+00	1.490558e+01	KIF14;FZD9;POU4F1
GO_Biological_Process_2021	positive regulation of DNA recombination (GO:0045911)	2/30	3.603099e-02	2.044033e-01	0	0	7.132756e+00	2.370483e+01	RAD51AP1;FANCB
GO_Biological_Process_2021	RNA-dependent DNA biosynthetic process (GO:0006278)	2/30	3.603099e-02	2.044033e-01	0	0	7.132756e+00	2.370483e+01	PIF1;DKC1
GO_Biological_Process_2021	primary neural tube formation (GO:0014020)	2/30	3.603099e-02	2.044033e-01	0	0	7.132756e+00	2.370483e+01	STIL;MTHFD1L
GO_Biological_Process_2021	regulation of cellular senescence (GO:2000772)	2/31	3.826742e-02	2.150521e-01	0	0	6.886451e+00	2.247156e+01	HMGA1;YBX1
GO_Biological_Process_2021	tube closure (GO:0060606)	2/31	3.826742e-02	2.150521e-01	0	0	6.886451e+00	2.247156e+01	STIL;MTHFD1L
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	15/908	3.950916e-02	2.209928e-01	0	0	1.716685e+00	5.546993e+00	FOXC1;CEBPB;RIPK2;HMGA1;YBX1;FOXM1;POU4F1;POU5F1;RGMA;MED30;NCK2;E2F2;E2F3;MYBL2;DLGAP5
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	4/128	3.975297e-02	2.213223e-01	0	0	3.238315e+00	1.044379e+01	STMN1;MICALL1;POU4F1;ROPN1
GO_Biological_Process_2021	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	2/32	4.055549e-02	2.237093e-01	0	0	6.656566e+00	2.133485e+01	TPX2;STMN1
GO_Biological_Process_2021	liver development (GO:0001889)	2/32	4.055549e-02	2.237093e-01	0	0	6.656566e+00	2.133485e+01	CEBPB;AURKA
GO_Biological_Process_2021	negative regulation of developmental process (GO:0051093)	3/77	4.203163e-02	2.297345e-01	0	0	4.059405e+00	1.286560e+01	FOXC1;BCL11A;FOXM1
GO_Biological_Process_2021	cellular response to UV (GO:0034644)	3/77	4.203163e-02	2.297345e-01	0	0	4.059405e+00	1.286560e+01	CHEK1;CDC25A;AURKB
GO_Biological_Process_2021	RNA stabilization (GO:0043489)	2/33	4.289395e-02	2.333821e-01	0	0	6.441512e+00	2.028448e+01	DKC1;YBX1
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	5/192	4.402989e-02	2.365741e-01	0	0	2.689291e+00	8.398351e+00	DKC1;PAK1IP1;TEX10;RIOK1;BYSL
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	9/464	4.423095e-02	2.365741e-01	0	0	2.003395e+00	6.247246e+00	SUV39H2;YEATS2;DEPDC1;HMGA1;BIRC5;ENO1;FOXM1;RCOR2;EZH2
GO_Biological_Process_2021	recombinational repair (GO:0000725)	3/79	4.479378e-02	2.365741e-01	0	0	3.952177e+00	1.227422e+01	RAD51AP1;BLM;RAD51
GO_Biological_Process_2021	neural tube closure (GO:0001843)	2/34	4.528157e-02	2.365741e-01	0	0	6.239899e+00	1.931158e+01	STIL;MTHFD1L
GO_Biological_Process_2021	positive regulation of DNA binding (GO:0043388)	2/34	4.528157e-02	2.365741e-01	0	0	6.239899e+00	1.931158e+01	FOXC1;POU4F1
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	2/34	4.528157e-02	2.365741e-01	0	0	6.239899e+00	1.931158e+01	SUV39H2;EZH2
GO_Biological_Process_2021	positive regulation of telomerase activity (GO:0051973)	2/34	4.528157e-02	2.365741e-01	0	0	6.239899e+00	1.931158e+01	DKC1;AURKB
GO_Biological_Process_2021	protein localization to chromosome (GO:0034502)	2/34	4.528157e-02	2.365741e-01	0	0	6.239899e+00	1.931158e+01	PLK1;CENPA
GO_Biological_Process_2021	negative regulation of cell cycle (GO:0045786)	3/80	4.620796e-02	2.365741e-01	0	0	3.900653e+00	1.199296e+01	BTG3;FOXC1;PLK1
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	2/35	4.771715e-02	2.365741e-01	0	0	6.050505e+00	1.840845e+01	FAM83D;EZH2
GO_Biological_Process_2021	reelin-mediated signaling pathway (GO:0038026)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	LRP8
GO_Biological_Process_2021	negative regulation of gene silencing by RNA (GO:0060967)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	POU5F1
GO_Biological_Process_2021	regulation of core promoter binding (GO:1904796)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	FOXC1
GO_Biological_Process_2021	negative regulation of posttranscriptional gene silencing (GO:0060149)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	POU5F1
GO_Biological_Process_2021	regulation of guanyl-nucleotide exchange factor activity (GO:1905097)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	STMN1
GO_Biological_Process_2021	CRD-mediated mRNA stabilization (GO:0070934)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	YBX1
GO_Biological_Process_2021	DNA replication, synthesis of RNA primer (GO:0006269)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	PRIM2
GO_Biological_Process_2021	peripheral nervous system neuron differentiation (GO:0048934)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	POU4F1
GO_Biological_Process_2021	embryonic viscerocranium morphogenesis (GO:0048703)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	MTHFD1L
GO_Biological_Process_2021	endodermal cell fate specification (GO:0001714)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	POU5F1
GO_Biological_Process_2021	glomerular visceral epithelial cell migration (GO:0090521)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	ANLN
GO_Biological_Process_2021	positive regulation of DNA ligation (GO:0051106)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	RAD51
GO_Biological_Process_2021	RNA localization to Cajal body (GO:0090670)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	DKC1
GO_Biological_Process_2021	scaRNA localization to Cajal body (GO:0090666)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	DKC1
GO_Biological_Process_2021	kidney morphogenesis (GO:0060993)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	PRKX
GO_Biological_Process_2021	positive regulation of protein localization to cell cortex (GO:1904778)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	GPSM2
GO_Biological_Process_2021	toll-like receptor 2 signaling pathway (GO:0034134)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	RIPK2
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)	1/5	4.901452e-02	2.365741e-01	0	0	2.486935e+01	7.499696e+01	E2F3
GO_Biological_Process_2021	regulation of microtubule-based process (GO:0032886)	2/36	5.019950e-02	2.393976e-01	0	0	5.872252e+00	1.756831e+01	MEMO1;AURKA
GO_Biological_Process_2021	regulation of osteoclast differentiation (GO:0045670)	2/36	5.019950e-02	2.393976e-01	0	0	5.872252e+00	1.756831e+01	CEBPB;POU4F1
GO_Biological_Process_2021	positive regulation of mitotic nuclear division (GO:0045840)	2/36	5.019950e-02	2.393976e-01	0	0	5.872252e+00	1.756831e+01	DLGAP5;AURKA
GO_Biological_Process_2021	spindle assembly (GO:0051225)	3/84	5.208262e-02	2.473925e-01	0	0	3.707276e+00	1.095472e+01	TPX2;KIFC1;CHEK2
GO_Biological_Process_2021	tRNA transport (GO:0051031)	2/37	5.272745e-02	2.484273e-01	0	0	5.704185e+00	1.678524e+01	NUP93;YBX1
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	4/143	5.558912e-02	2.484273e-01	0	0	2.886654e+00	8.341759e+00	CDT1;RAD51;MCM7;MCM6
GO_Biological_Process_2021	regulation of dendrite development (GO:0050773)	2/39	5.791557e-02	2.484273e-01	0	0	5.395304e+00	1.536998e+01	BCL11A;LRP8
GO_Biological_Process_2021	regulation of peptidyl-threonine phosphorylation (GO:0010799)	2/39	5.791557e-02	2.484273e-01	0	0	5.395304e+00	1.536998e+01	RIPK2;PLK1
GO_Biological_Process_2021	regulation of protein tyrosine kinase activity (GO:0061097)	2/39	5.791557e-02	2.484273e-01	0	0	5.395304e+00	1.536998e+01	NCK2;LRP8
GO_Biological_Process_2021	replication fork processing (GO:0031297)	2/39	5.791557e-02	2.484273e-01	0	0	5.395304e+00	1.536998e+01	BLM;RAD51
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	3/88	5.829964e-02	2.484273e-01	0	0	3.532099e+00	1.003879e+01	GTPBP4;AURKB;AURKA
GO_Biological_Process_2021	purine nucleobase biosynthetic process (GO:0009113)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	GMPS
GO_Biological_Process_2021	negative regulation of cellular response to hypoxia (GO:1900038)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	ENO1
GO_Biological_Process_2021	negative regulation of cytokinesis (GO:0032466)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	AURKB
GO_Biological_Process_2021	negative regulation of fat cell proliferation (GO:0070345)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	E2F3
GO_Biological_Process_2021	bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	DSC2
GO_Biological_Process_2021	regulation of DNA-dependent DNA replication initiation (GO:0030174)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	CDT1
GO_Biological_Process_2021	centromeric sister chromatid cohesion (GO:0070601)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	BUB1
GO_Biological_Process_2021	peripheral nervous system neuron development (GO:0048935)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	POU4F1
GO_Biological_Process_2021	enzyme-directed rRNA pseudouridine synthesis (GO:0000455)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	DKC1
GO_Biological_Process_2021	positive regulation of anion transport (GO:1903793)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	CEBPB
GO_Biological_Process_2021	regulation of resting membrane potential (GO:0060075)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	KCNK5
GO_Biological_Process_2021	free ubiquitin chain polymerization (GO:0010994)	1/6	5.852673e-02	2.484273e-01	0	0	1.989447e+01	5.646592e+01	UBE2C
